,,,,AWP/QTY,,,,,WAC/QTY,,,,,Base/QTY,,,,,MAF/QTY,,,,,PPL/QTY,,,,,PPA/QTY,,,,,TOTAL/QTY ,,,,,Base %,,,,,MAF %,,,,,PPL%,,,,,PPA%,,,,,Total%,,,,
EHB_OO,50428034618,CVS ALCOHOL PREP PADS,"APPLICATORS,COTTON BALLS,ETC",$0.02 ,$0.02 ,$0.02 ,$0.02 ,$0.02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,66977010105,RADIAPLEXRX,WOUND CARE PRODUCTS,$0.27 ,$0.27 ,$0.27 ,$0.27 ,$0.27 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,54372250,PREDNISONE,GLUCOCORTICOSTEROIDS,$0.80 ,$0.80 ,$0.80 ,$0.80 ,$0.80 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,363058714,ASPIRIN 81,ANALGESICS,$0.03 ,$0.03 ,$0.03 ,$0.03 ,$0.03 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,173091213,ZEJULA,ONCOLOGY,$772.24 ,$789.99 ,$807.08 ,$823.55 ,$839.14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,536100836,ASPIRIN,ANALGESICS,$0.06 ,$0.06 ,$0.06 ,$0.06 ,$0.06 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,6483703,PNEUMOVAX 23,VACCINES,$282.40 ,$285.01 ,$288.09 ,$291.62 ,$296.04 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,68308075030,BIJUVA,ESTROGENS & COMBOS,$10.27 ,$10.43 ,$10.62 ,$10.84 ,$11.12 ,$8.57 ,$8.71 ,$8.87 ,$9.05 ,$9.28 ,$3.94 ,$4.01 ,$4.08 ,$4.16 ,$4.27 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$3.94 ,$4.01 ,$4.08 ,$4.16 ,4.27%,46%,46%,46%,46%,46%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46%,46%,46%,46%,46
EHB_OO,59779030603,CVS PURELAX,LAXATIVES,$0.03 ,$0.03 ,$0.03 ,$0.03 ,$0.03 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,NEWGENERICS00006008061,NEW GENERIC JANUMET XR,DPP-4 INHIBITORS & COMBOS,$5.94 ,$5.94 ,$5.94 ,$5.94 ,$5.94 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,29300042010,AMITRIPTYLINE HYDROCHLORIDE,ANTIDEPRESSANTS,$0.60 ,$0.60 ,$0.60 ,$0.60 ,$0.60 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,43547028111,ESCITALOPRAM OXALATE,ANTIDEPRESSANTS,$4.33 ,$4.33 ,$4.33 ,$4.33 ,$4.33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,58160095509,MENVEO,VACCINES,$213.11 ,$225.02 ,$236.31 ,$246.96 ,$256.30 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,46110611,PREMPRO,ESTROGENS & COMBOS,$11.04 ,$11.49 ,$11.96 ,$12.44 ,$12.94 ,$9.26 ,$9.64 ,$10.03 ,$10.43 ,$10.85 ,$2.80 ,$2.92 ,$3.03 ,$3.15 ,$3.28 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2.80 ,$2.92 ,$3.03 ,$3.15 ,3.28%,30%,30%,30%,30%,30%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,30%,30%,30%,30
EHB_OO,69536020088,TAKE ACTION,CONTRACEPTIVES,$27.00 ,$27.00 ,$27.00 ,$27.00 ,$27.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,173071620,ADVAIR HFA,LABA LAMA COMBO,$31.89 ,$31.89 ,$31.89 ,$31.89 ,$31.89 ,$26.58 ,$26.58 ,$26.58 ,$26.58 ,$26.58 ,$15.02 ,$15.02 ,$15.02 ,$15.02 ,$15.02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$15.02 ,$15.02 ,$15.02 ,$15.02 ,15.02%,56%,56%,56%,56%,56%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56%,56%,56%,56%,56
EHB_OO,42806034501,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,$1.71 ,$1.71 ,$1.71 ,$1.71 ,$1.71 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,65862069201,PHENYTOIN SODIUM EXTENDED,ANTICONVULSANTS- 1ST GENERATION,$0.64 ,$0.64 ,$0.64 ,$0.64 ,$0.64 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,51672131601,ALCLOMETASONE DIPROPIONATE,CORTICOSTEROIDS - TOPICAL,$1.33 ,$1.33 ,$1.33 ,$1.33 ,$1.33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,50419042401,KYLEENA,CONTRACEPTIVES,"$1,544.95 ","$1,630.97 ","$1,716.45 ","$1,801.40 ","$1,884.66 ","$1,293.96 ","$1,366.00 ","$1,437.59 ","$1,508.74 ",0,$38.82 ,$40.98 ,$43.13 ,$38.91 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$38.82 ,$40.98 ,$43.13 ,$38.91 ,0,3%,3%,3%,3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3%,3%,3%,3%,0
EHB_OO,944755302,VONVENDI,ANTIHEMOPHILIC PRODUCTS,$2.38 ,$2.38 ,$2.38 ,$2.38 ,$2.38 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,517065001,INJECTAFER,VITAMINS & SUPPLEMENTS,$134.32 ,$140.41 ,$146.79 ,$153.47 ,$160.73 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,59417010410,VYVANSE,ADHD & NARCOLEPSY MEDICATIONS,$15.51 ,$15.51 ,$15.51 ,$15.51 ,$15.51 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,832121300,JANTOVEN,ORAL ANTICOAGULANTS,$0.66 ,$0.66 ,$0.66 ,$0.66 ,$0.66 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,59417010310,VYVANSE,ADHD & NARCOLEPSY MEDICATIONS,$15.51 ,$15.51 ,$15.51 ,$15.51 ,$15.51 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,574220545,TRETINOIN,ACNE PRODUCTS,$4.69 ,$4.69 ,$4.69 ,$4.69 ,$4.69 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,60258018101,HEMATINIC/FOLIC ACID,BLOOD GROWTH FACTORS - VITAMINS/MINERALS,$0.37 ,$0.38 ,$0.40 ,$0.42 ,$0.45 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,193791701,CONTOUR NEXT GEN BLOOD GLUCOSE MONITORING SYSTEM,DIABETES MONITORING AND TESTING SUPPLIES,$18.00 ,$18.00 ,$18.00 ,$18.00 ,$18.00 ,$15.00 ,$15.00 ,$15.00 ,$15.00 ,$15.00 ,$12.00 ,$12.00 ,$12.00 ,$12.00 ,$12.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$12.00 ,$12.00 ,$12.00 ,$12.00 ,12.00%,80%,80%,80%,80%,80%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80%,80%,80%,80%,80
EHB_OO,93171501,WARFARIN SODIUM,ORAL ANTICOAGULANTS,$0.66 ,$0.66 ,$0.66 ,$0.66 ,$0.66 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,49483048112,ASPIRIN LOW DOSE,ANALGESICS,$0.02 ,$0.02 ,$0.02 ,$0.02 ,$0.02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,61874013030,VRAYLAR,ATYPICAL ANTIPSYCHOTICS,$62.31 ,$63.91 ,$65.55 ,$67.23 ,$68.95 ,$51.72 ,$53.05 ,$54.41 ,$55.80 ,$57.23 ,$12.28 ,$12.60 ,$12.92 ,$13.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$12.28 ,$12.60 ,$12.92 ,$13.25 ,0,24%,24%,24%,24%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24%,24%,24%,24%,0
EHB_OO,47781017901,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,$1.71 ,$1.71 ,$1.71 ,$1.71 ,$1.71 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,69238209503,EMTRICITABINE/TENOFOVIR DISOPROXIL FUMARATE,HIV-MULTICLASS COMBO,$70.01 ,$70.01 ,$70.01 ,$70.01 ,$70.01 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,50419017106,STIVARGA,ONCOLOGY,$361.05 ,$383.67 ,$406.67 ,$430.03 ,$453.67 ,$304.86 ,$323.96 ,$343.38 ,$363.11 ,$383.07 ,$52.32 ,$55.60 ,$58.93 ,$62.32 ,$65.74 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$52.32 ,$55.60 ,$58.93 ,$62.32 ,65.74%,17%,17%,17%,17%,17%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17%,17%,17%,17%,17
EHB_OO,73562011401,ZENPEP,DIGESTIVE ENZYMES,$20.24 ,$20.91 ,$21.56 ,$22.19 ,$22.79 ,$16.92 ,$17.48 ,$18.02 ,$18.55 ,$19.05 ,$8.21 ,$8.48 ,$8.74 ,$8.99 ,$9.24 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$8.21 ,$8.48 ,$8.74 ,$8.99 ,9.24%,49%,49%,49%,49%,49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49%,49%,49%,49%,49
EHB_OO,NEWGENERICS00003089470,NEW GENERIC ELIQUIS,ORAL ANTICOAGULANTS,0,0,$10.91 ,$10.91 ,$10.91 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,NEWGENERICS00078069620,NEW GENERIC ENTRESTO,ANGIOTENSIN II RECEPTOR & NEPRILYSIN INHIBITOR (ARNI),$13.01 ,$13.34 ,$13.67 ,$14.01 ,$14.36 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,456046001,ARMOUR THYROID,THYROID HORMONES,$2.24 ,$2.36 ,$2.49 ,$2.61 ,$2.73 ,$1.87 ,$1.97 ,$2.07 ,$2.18 ,$2.28 ,$0.14 ,$0.14 ,$0.15 ,$0.16 ,$0.17 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0.14 ,$0.14 ,$0.15 ,$0.16 ,0.17%,7%,7%,7%,7%,7%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7%,7%,7%,7%,7
EHB_OO,71571033383,EYSUVIS,OPHTHALMIC STEROIDS,$76.87 ,$78.87 ,$80.89 ,$82.90 ,$84.97 ,$64.21 ,$65.89 ,$67.57 ,$69.25 ,$70.98 ,$40.61 ,$41.67 ,$42.74 ,$43.80 ,$44.89 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$40.61 ,$41.67 ,$42.74 ,$43.80 ,44.89%,63%,63%,63%,63%,63%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63%,63%,63%,63%,63
EHB_OO,60505412907,OXCARBAZEPINE ER,ANTICONVULSANTS - 2ND GENERATION,$14.30 ,$14.30 ,$14.30 ,$14.30 ,$14.30 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,50419049104,CLIMARA PRO,ESTROGENS & COMBOS,$77.62 ,$80.22 ,$82.75 ,$85.22 ,$87.59 ,$65.67 ,$67.88 ,$70.02 ,$72.11 ,$74.12 ,$16.42 ,$16.97 ,$17.50 ,$18.03 ,$18.53 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$16.42 ,$16.97 ,$17.50 ,$18.03 ,18.53%,25%,25%,25%,25%,25%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,25%,25%,25%,25
EHB_OO,27808008602,HYDROCODONE POLISTIREX/CHLORPHENIRAMINE POLISTIREX,COUGH/COLD/ALLERGY COMBINATIONS,$1.16 ,$1.16 ,$1.16 ,$1.16 ,$1.16 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,71671010003,TWIRLA,CONTRACEPTIVES,$83.42 ,$86.41 ,$90.04 ,$94.32 ,$99.87 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,68180085211,MY WAY,CONTRACEPTIVES,$36.56 ,$36.56 ,$36.56 ,$36.56 ,$36.56 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,68180046903,LOVASTATIN,STATINS & COMBOS,$4.27 ,$4.27 ,$4.27 ,$4.27 ,$4.27 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,NEWGENERICS54092038301,NEW GENERIC ADDERALL XR,ADHD & NARCOLEPSY MEDICATIONS,$7.69 ,$7.69 ,$7.69 ,$7.69 ,$7.69 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,186037020,SYMBICORT,LABA LAMA COMBO,$27.56 ,$27.56 ,$27.56 ,$27.56 ,$27.56 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,2143380,TRULICITY,GLUCAGON-LIKE PEPTIDE-1 AGONISTS (GLP1),$598.24 ,$604.22 ,$610.26 ,$616.36 ,$622.52 ,$498.52 ,$503.50 ,$508.54 ,$513.62 ,$518.75 ,$260.48 ,$263.08 ,$265.71 ,$268.37 ,$271.05 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$260.48 ,$263.08 ,$265.71 ,$268.37 ,271.05%,52%,52%,52%,52%,52%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52%,52%,52%,52%,52
EHB_OO,50228046501,NABUMETONE,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),$1.24 ,$1.24 ,$1.24 ,$1.24 ,$1.24 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,43386031214,GAVILAX,LAXATIVES,$0.05 ,$0.05 ,$0.05 ,$0.05 ,$0.05 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,58160082652,HAVRIX,VACCINES,$108.10 ,$112.80 ,$117.41 ,$121.91 ,$126.26 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,69367027204,CODEINE/GUAIFENESIN,COUGH/COLD/ALLERGY COMBINATIONS,$0.12 ,$0.12 ,$0.12 ,$0.12 ,$0.12 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,57599084400,FREESTYLE LIBRE 3 PLUS/SENSOR/GLUCOSE MONITORING SYSTEM,DIABETES MONITORING AND TESTING SUPPLIES,$95.52 ,$100.30 ,$105.32 ,$110.58 ,$116.11 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,58160084811,AREXVY,VACCINES,$377.95 ,$387.75 ,$397.19 ,$406.30 ,$414.95 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,43598044670,NICOTINE TRANSDERMAL SYSTEM,SMOKING DETERRENTS,$2.52 ,$2.52 ,$2.52 ,$2.52 ,$2.52 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,29300043001,ZONISAMIDE,ANTICONVULSANTS - 2ND GENERATION,$2.19 ,$2.19 ,$2.19 ,$2.19 ,$2.19 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,597029588,SYNJARDY XR,SGLT-2 INHIBITORS & COMBOS,$26.15 ,$27.14 ,$28.14 ,$29.15 ,$30.18 ,$21.87 ,$22.70 ,$23.53 ,$24.38 ,$25.24 ,$14.87 ,$15.43 ,$16.00 ,$16.58 ,$17.16 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$14.87 ,$15.43 ,$16.00 ,$16.58 ,17.16%,68%,68%,68%,68%,68%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68%,68%,68%,68%,68
EHB_OO,42192033001,NP THYROID 60,THYROID HORMONES,$1.20 ,$1.26 ,$1.32 ,$1.38 ,$1.45 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,65702028810,ACCU-CHEK FASTCLIX LANCETS,DIABETES MONITORING AND TESTING SUPPLIES,$0.15 ,$0.15 ,$0.15 ,$0.15 ,$0.15 ,$0.13 ,$0.13 ,$0.13 ,$0.13 ,$0.13 ,$0.06 ,$0.06 ,$0.06 ,$0.06 ,$0.06 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0.06 ,$0.06 ,$0.06 ,$0.06 ,0.06%,47%,47%,47%,47%,47%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47%,47%,47%,47%,47
EHB_OO,555097402,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,$1.71 ,$1.71 ,$1.71 ,$1.71 ,$1.71 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,93171210,WARFARIN SODIUM,ORAL ANTICOAGULANTS,$0.61 ,$0.61 ,$0.61 ,$0.61 ,$0.61 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,24478011001,DYANAVEL XR,ADHD & NARCOLEPSY MEDICATIONS,$19.16 ,$19.98 ,$20.74 ,$21.44 ,$22.04 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,63402020830,APTIOM,ANTICONVULSANTS - 2ND GENERATION,$57.76 ,$61.61 ,$65.47 ,$69.34 ,$73.17 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,AggregateGGNNR3000000000000000000000,AggregateGGNNR3000000000000000000000,Aggregate,$1.70 ,$1.70 ,$1.70 ,$1.70 ,$1.70 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,49281072510,FLUBLOK 2025-2026,VACCINES,$212.79 ,$223.43 ,$234.60 ,$246.33 ,$258.64 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,NEWGENERICSGGNNR3000000000000000000000,NEW GENERIC,Aggregate,$12.96 ,$15.52 ,$17.05 ,$4.45 ,$4.29 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,310625030,XIGDUO XR,SGLT-2 INHIBITORS & COMBOS,$24.85 ,$25.69 ,$26.50 ,$27.28 ,$28.05 ,$20.77 ,0,0,0,0,$9.48 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$9.48 ,0,0,0,0,46%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46%,0,0,0,0
