,,,,,AWP/QTY,,,,,WAC/QTY,,,,,Base/QTY,,,,,MAF/QTY,,,,,PPL/QTY,,,,,PPA/QTY,,,,
G5_GOV00006011231,G5_GOV,6011231,JANUVIA,DPP-4 INHIBITORS & COMBOS,13.2,13.2,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006011254,G5_GOV,6011254,JANUVIA,DPP-4 INHIBITORS & COMBOS,13.2,13.2,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006022128,G5_GOV,6022128,JANUVIA,DPP-4 INHIBITORS & COMBOS,13.2,13.2,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006022131,G5_GOV,6022131,JANUVIA,DPP-4 INHIBITORS & COMBOS,13.2,13.2,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006022154,G5_GOV,6022154,JANUVIA,DPP-4 INHIBITORS & COMBOS,13.2,13.2,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006022761,G5_GOV,6022761,ISENTRESS,HIV-INTEGRASE INHIBITOR,46.25103974,48.53625737,50.81896609,53.08630508,55.45480367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006027728,G5_GOV,6027728,JANUVIA,DPP-4 INHIBITORS & COMBOS,13.2,13.2,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006027731,G5_GOV,6027731,JANUVIA,DPP-4 INHIBITORS & COMBOS,13.2,13.2,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006027754,G5_GOV,6027754,JANUVIA,DPP-4 INHIBITORS & COMBOS,13.2,13.2,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006027782,G5_GOV,6027782,JANUVIA,DPP-4 INHIBITORS & COMBOS,13.2,13.2,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006032530,G5_GOV,6032530,BELSOMRA,SEDATIVE HYPNOTICS,20.83019904,21.92003505,23.00435343,24.06973104,25.18444843,17.36135488,18.26970097,19.17344827,0,0,10.59042648,11.14451759,10.98100963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006033530,G5_GOV,6033530,BELSOMRA,SEDATIVE HYPNOTICS,20.83019904,21.92003505,23.00435343,24.06973104,25.18444843,17.36135488,18.26970097,19.17344827,0,0,10.59042648,11.14451759,10.98100963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006057561,G5_GOV,6057561,JANUMET,DPP-4 INHIBITORS & COMBOS,6.6,6.6,6.6,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006057562,G5_GOV,6057562,JANUMET,DPP-4 INHIBITORS & COMBOS,6.6,6.6,6.6,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006057761,G5_GOV,6057761,JANUMET,DPP-4 INHIBITORS & COMBOS,6.6,6.6,6.6,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006057762,G5_GOV,6057762,JANUMET,DPP-4 INHIBITORS & COMBOS,6.6,6.6,6.6,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006307602,G5_GOV,6307602,PREVYMIS,CMV AGENTS,362.3708043,379.307291,396.0893627,412.4522104,429.4910237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006307604,G5_GOV,6307604,PREVYMIS,CMV AGENTS,362.3708043,379.307291,396.0893627,412.4522104,429.4910237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006409602,G5_GOV,6409602,VAQTA,VACCINES,102.4826986,104.1472226,106.0585324,108.4683944,110.9330133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006412102,G5_GOV,6412102,GARDASIL 9,VACCINES,823.9017903,850.9447188,882.5037056,923.0265108,965.4100421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006432902,G5_GOV,6432902,VAXNEUVANCE,VACCINES,572.0745462,575.994401,580.4537496,586.0173988,591.6343756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006432903,G5_GOV,6432903,VAXNEUVANCE,VACCINES,582.4046167,586.3964179,590.9374718,596.6033803,602.3236135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006434702,G5_GOV,6434702,CAPVAXIVE,VACCINES,784.7984791,824.038403,865.2403232,908.5023393,953.9274563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006468100,G5_GOV,6468100,M-M-R II,VACCINES,120.3342275,122.8176853,125.6816709,129.3103521,133.0438005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006482700,G5_GOV,6482700,VARIVAX,VACCINES,241.2871955,249.8825693,259.9405926,272.8949919,286.4949868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006483703,G5_GOV,6483703,PNEUMOVAX 23,VACCINES,285.0063133,288.0935017,291.6194781,296.038388,300.5242577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006494300,G5_GOV,6494300,PNEUMOVAX 23/1 DOSE,VACCINES,285.0063133,288.0935017,291.6194781,296.038388,300.5242577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006502802,G5_GOV,6502802,VERQUVO,VASOACTIVE SGC STIMULATOR,30.86305373,32.39796598,33.91846732,35.40318039,36.9528838,25.7232788,27.00257462,28.26985946,29.50731601,30.79893976,12.8616394,13.50128731,14.13492973,14.75365801,15.39946988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006502901,G5_GOV,6502901,VERQUVO,VASOACTIVE SGC STIMULATOR,30.86320953,32.39812953,33.91863855,35.40335911,36.95307035,25.7232788,27.00257462,28.26985946,29.50731601,30.79893976,12.8616394,13.50128731,14.13492973,14.75365801,15.39946988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006502902,G5_GOV,6502902,VERQUVO,VASOACTIVE SGC STIMULATOR,30.86305373,32.39796598,33.91846732,35.40318039,36.9528838,25.7232788,27.00257462,28.26985946,29.50731601,30.79893976,12.8616394,13.50128731,14.13492973,14.75365801,15.39946988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006503001,G5_GOV,6503001,VERQUVO,VASOACTIVE SGC STIMULATOR,30.86305373,32.39796598,33.91846732,35.40318039,36.9528838,25.7232788,27.00257462,28.26985946,29.50731601,30.79893976,12.8616394,13.50128731,14.13492973,14.75365801,15.39946988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006503004,G5_GOV,6503004,VERQUVO,VASOACTIVE SGC STIMULATOR,30.86305373,32.39796598,33.91846732,35.40318039,36.9528838,25.7232788,27.00257462,28.26985946,29.50731601,30.79893976,12.8616394,13.50128731,14.13492973,14.75365801,15.39946988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006505506,G5_GOV,6505506,LAGEVRIO,MISC. ANTIVIRALS,0.000270717,0.000284253,0.000298466,0.000313389,0.000329059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006505509,G5_GOV,6505509,LAGEVRIO,MISC. ANTIVIRALS,31.55440957,32.32263323,33.06359727,33.76742207,34.48622918,26.29743543,26.93767279,27.555192,28.14175938,28.74081301,6.574358858,6.734418198,6.888798001,7.035439844,7.185203252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006509001,G5_GOV,6509001,WINREVAIR,PULMONARY ARTERIAL HYPERTENSION,18647.74229,19051.16755,19439.96378,19807.80677,20182.61009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006509101,G5_GOV,6509101,WINREVAIR,PULMONARY ARTERIAL HYPERTENSION,18647.74229,19051.16755,19439.96378,19807.80677,20182.61009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006533101,G5_GOV,6533101,WELIREG,ONCOLOGY,447.5702703,467.8845897,487.8707479,507.1040764,527.0956404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006536303,G5_GOV,6536303,STEGLATRO,SGLT-2 INHIBITORS & COMBOS,15.91004772,16.71654395,17.51943955,18.31058241,19.13745169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006536403,G5_GOV,6536403,STEGLATRO,SGLT-2 INHIBITORS & COMBOS,15.91004772,16.71654395,17.51943955,18.31058241,19.13745169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00006536406,G5_GOV,6536406,STEGLATRO,SGLT-2 INHIBITORS & COMBOS,15.91004772,16.71654395,17.51943955,18.31058241,19.13745169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00008083321,G5_GOV,8083321,EFFEXOR XR,ANTIDEPRESSANTS,26.63646576,28.1388157,29.65836803,31.19493842,32.81111698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00008083322,G5_GOV,8083322,EFFEXOR XR,ANTIDEPRESSANTS,26.63883853,28.1413223,29.66100999,31.19771725,32.81403979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00008083621,G5_GOV,8083621,EFFEXOR XR,ANTIDEPRESSANTS,29.01424062,30.65064379,32.30583986,33.97960542,35.74008877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00008083622,G5_GOV,8083622,EFFEXOR XR,ANTIDEPRESSANTS,29.0128687,30.64919449,32.30431229,33.97799871,35.73839883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00008083722,G5_GOV,8083722,EFFEXOR XR,ANTIDEPRESSANTS,23.77187287,25.11246387,26.46843647,27.83960735,29.28181037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00008084181,G5_GOV,8084181,PROTONIX,PROTON PUMP INHIBITORS,17.37022,17.37022,17.37022,17.37022,17.37022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00008084381,G5_GOV,8084381,PROTONIX,PROTON PUMP INHIBITORS,17.37022,17.37022,17.37022,17.37022,17.37022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00008121030,G5_GOV,8121030,PRISTIQ,ANTIDEPRESSANTS,17.70242333,17.84338773,18.00394253,18.20450645,18.40730465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00008121101,G5_GOV,8121101,PRISTIQ,ANTIDEPRESSANTS,17.70183994,17.84279969,18.00333136,18.20388847,18.40667979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00008121130,G5_GOV,8121130,PRISTIQ,ANTIDEPRESSANTS,17.70242333,17.84338773,18.00394253,18.20450645,18.40730465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00008122230,G5_GOV,8122230,PRISTIQ,ANTIDEPRESSANTS,17.70242333,17.84338773,18.00394253,18.20450645,18.40730465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009001103,G5_GOV,9001103,SOLU-CORTEF,GLUCOCORTICOSTEROIDS,33.2966184,35.85100178,38.61048923,41.70983043,45.05796193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009001104,G5_GOV,9001104,SOLU-CORTEF,GLUCOCORTICOSTEROIDS,32.68602667,35.19356789,37.90245201,40.94495764,44.23169128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009001201,G5_GOV,9001201,CORTEF,GLUCOCORTICOSTEROIDS,1.209777589,1.212506847,1.215597527,1.219433953,1.223282487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009001758,G5_GOV,9001758,HALCION,SEDATIVE HYPNOTICS,7.1673044,7.238253546,7.305200153,7.366972926,7.429268049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009002901,G5_GOV,9002901,XANAX,ANTIANXIETY AGENTS,7.571809301,7.998821487,8.43073385,8.867488017,9.326868234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009003101,G5_GOV,9003101,CORTEF,GLUCOCORTICOSTEROIDS,2.04320974,2.047794703,2.052985862,2.059430185,2.065894736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009003928,G5_GOV,9003928,SOLU-MEDROL,GLUCOCORTICOSTEROIDS,8.722399295,9.088914514,9.397719473,9.596650399,9.799792295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009003932,G5_GOV,9003932,SOLU-MEDROL,GLUCOCORTICOSTEROIDS,7.240049874,7.544276769,7.800601117,7.965724241,8.134342692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009004722,G5_GOV,9004722,SOLU-MEDROL,GLUCOCORTICOSTEROIDS,14.06063719,14.65640045,15.15849942,15.48201211,15.81242921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009005501,G5_GOV,9005501,XANAX,ANTIANXIETY AGENTS,9.433440486,9.965495963,10.50366264,11.0478574,11.6202469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009005604,G5_GOV,9005604,MEDROL DOSEPAK,GLUCOCORTICOSTEROIDS,0.366263037,0.367043178,0.36792665,0.369023072,0.370122761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009009001,G5_GOV,9009001,XANAX,ANTIANXIETY AGENTS,12.58769624,13.29766748,14.01578142,14.74192504,15.50568943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009027101,G5_GOV,9027101,DEPO-ESTRADIOL,ESTROGENS & COMBOS,75.4986669,85.24735676,96.0261178,108.1674681,121.8439464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009041701,G5_GOV,9041701,DEPO-TESTOSTERONE,ANDROGENS,28.55,28.55,28.55,28.55,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009041702,G5_GOV,9041702,DEPO-TESTOSTERONE,ANDROGENS,16.58,16.58,16.58,16.58,16.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009082501,G5_GOV,9082501,SOLU-CORTEF,GLUCOCORTICOSTEROIDS,26.4943314,28.52687053,30.72261228,33.18877781,35.85290738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009540101,G5_GOV,9540101,NICOTROL NS,SMOKING DETERRENTS,17.03975147,17.52471984,18.05417668,18.67513203,19.31744452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00009766304,G5_GOV,9766304,AROMASIN,ONCOLOGY,46.51001357,46.86488498,47.26890715,47.77345546,48.28338933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00013104201,G5_GOV,13104201,ESTRING,VAGINAL ESTROGENS,711.3454125,728.6638279,745.3677175,761.2343601,777.4387559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00013265102,G5_GOV,13265102,GENOTROPIN MINIQUICK,GROWTH HORMONES,112.9269563,113.7260275,114.6369729,115.7721082,116.9184837,94.10650038,94.77239797,95.53152488,96.47747804,97.43279803,71.22921013,71.73322803,72.30781118,73.02380313,73.74688483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00013830304,G5_GOV,13830304,XALATAN,OPHTHALMIC PROSTAGLANDINS,145.5188404,153.7281403,162.031612,170.4277661,179.2589921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023114501,G5_GOV,23114501,BOTOX,NEUROMUSCULAR BLOCKING AGENT,790.254108,797.2059734,805.1302008,815.0389381,825.0696224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023320503,G5_GOV,23320503,LUMIGAN,OPHTHALMIC PROSTAGLANDINS,141.8023866,149.2577889,156.6730651,163.9522524,171.569638,118.1890403,0,0,0,0,58.80442544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.580994974,0,0,0,0
G5_GOV00023320505,G5_GOV,23320505,LUMIGAN,OPHTHALMIC PROSTAGLANDINS,141.743935,149.1961224,156.6081858,163.8842021,171.4982621,118.1395763,0,0,0,0,58.77981486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.580058232,0,0,0,0
G5_GOV00023320508,G5_GOV,23320508,LUMIGAN,OPHTHALMIC PROSTAGLANDINS,141.7403759,149.1933683,156.6063392,163.8830528,171.4978788,118.1371039,0,0,0,0,58.77858475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58130305,0,0,0,0
G5_GOV00023392102,G5_GOV,23392102,BOTOX,NEUROMUSCULAR BLOCKING AGENT,1580.508216,1594.411947,1610.260402,1630.077876,1650.139245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023530105,G5_GOV,23530105,RESTASIS MULTIDOSE,OPHTHALMIC IMMUNOMODULATORS,143.3198896,145.2128587,147.3800154,150.103156,152.876612,119.4336823,121.0111624,122.8171329,125.0864251,127.397647,77.63189348,78.65725553,79.83113641,81.30617632,82.80847054,0,0,0,0,0,0.77854,0.77854,0.77854,0.77854,0.77854,0.716244297,1.268362324,1.900452029,2.694704287,3.503631944
G5_GOV00023608210,G5_GOV,23608210,INFED,VITAMINS & SUPPLEMENTS,25.03683955,26.35332665,27.66271804,28.94806623,30.29313813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023614230,G5_GOV,23614230,RAPAFLO,PROSTATIC HYPERTROPHY AGENTS,10.45933,10.45933,10.45933,10.45933,10.45933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023614730,G5_GOV,23614730,RAPAFLO,PROSTATIC HYPERTROPHY AGENTS,10.45933,10.45933,10.45933,10.45933,10.45933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023615108,G5_GOV,23615108,CRINONE,VAGINAL PROGESTINS,33.46548,33.46548,33.46548,33.46548,33.46548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023615308,G5_GOV,23615308,OXYTROL,URINARY ANTISPASMODICS & OAB DRUGS,101.9775,101.9775,101.9775,101.9775,101.9775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023649810,G5_GOV,23649810,UBRELVY,MIGRAINE PRODUCTS,143.5079502,150.6740197,158.1979269,166.0975404,174.3916211,119.6059058,125.5784267,131.8491855,138.4330746,145.3457301,59.80295292,62.78921337,65.92459274,69.21653728,72.67286507,0,0,0,0,0,0,0,0,0,0,3.87585095,4.625027325,5.433839253,6.306153652,7.246066096
G5_GOV00023650110,G5_GOV,23650110,UBRELVY,MIGRAINE PRODUCTS,143.5079502,150.6740197,158.1979269,166.0975404,174.3916211,119.6059058,125.5784267,131.8491855,138.4330746,145.3457301,59.80295292,62.78921337,65.92459274,69.21653728,72.67286507,0,0,0,0,0,0,0,0,0,0,3.87585095,4.625027325,5.433839253,6.306153652,7.246066096
G5_GOV00023650116,G5_GOV,23650116,UBRELVY,MIGRAINE PRODUCTS,143.50644,150.6724341,158.1962621,166.0957924,174.3897858,119.6045277,125.5769798,131.8476663,138.4314795,145.3440554,59.80226385,62.78848989,65.92383314,69.21573974,72.67202771,0,0,0,0,0,0,0,0,0,0,3.875690567,4.624853681,5.433651475,6.305950816,7.245847223
G5_GOV00023916330,G5_GOV,23916330,RESTASIS,OPHTHALMIC IMMUNOMODULATORS,13.13697869,13.3104919,13.50913768,13.75875953,14.01299389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023916360,G5_GOV,23916360,RESTASIS,OPHTHALMIC IMMUNOMODULATORS,13.13766036,13.31118258,13.50983867,13.75945996,14.0136935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023917705,G5_GOV,23917705,ALPHAGAN P,OPHTHALMIC ADRENERGIC AGENTS,51.2244905,52.37217521,53.6980292,55.38114022,57.11700668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023917710,G5_GOV,23917710,ALPHAGAN P,OPHTHALMIC ADRENERGIC AGENTS,51.21253275,52.36025682,53.68612324,55.36929058,57.10522858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023917715,G5_GOV,23917715,ALPHAGAN P,OPHTHALMIC ADRENERGIC AGENTS,51.21729145,52.36507095,53.69105928,55.37432768,57.11036823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023921105,G5_GOV,23921105,COMBIGAN,OPHTHALMIC BETA BLOCKERS,49.84578358,50.50424639,51.25807277,52.20532195,53.1700763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023921110,G5_GOV,23921110,COMBIGAN,OPHTHALMIC BETA BLOCKERS,49.84573459,50.50419675,51.25802239,52.20527064,53.17002404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023921115,G5_GOV,23921115,COMBIGAN,OPHTHALMIC BETA BLOCKERS,49.84234656,50.50071412,51.25443728,52.20156802,53.1662008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023932105,G5_GOV,23932105,ALPHAGAN P,OPHTHALMIC ADRENERGIC AGENTS,48.04960023,49.12653592,50.37061632,51.94998699,53.57887884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023932110,G5_GOV,23932110,ALPHAGAN P,OPHTHALMIC ADRENERGIC AGENTS,48.02676138,49.1030411,50.34642831,51.92483918,53.55273482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00023932115,G5_GOV,23932115,ALPHAGAN P,OPHTHALMIC ADRENERGIC AGENTS,48.03435533,49.11085327,50.35443829,51.93315064,53.56135878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00024117190,G5_GOV,24117190,PLAVIX,PLATELET AGGREGATION INHIBITORS,11.24228813,11.8191749,12.39618702,12.9697338,13.56981745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00024414260,G5_GOV,24414260,MULTAQ,ANTIARRHYTHMICS,18.15702753,19.13285881,20.10865375,21.07575934,22.08937691,15.13331907,15.94664417,16.75993896,0,0,6.809993579,7.175989874,4.830032905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00024540131,G5_GOV,24540131,AMBIEN,SEDATIVE HYPNOTICS,26.53552756,27.12076862,27.79661818,28.65425503,29.53835342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00024542131,G5_GOV,24542131,AMBIEN,SEDATIVE HYPNOTICS,26.53552756,27.12076862,27.79661818,28.65425503,29.53835342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00024550131,G5_GOV,24550131,AMBIEN CR,SEDATIVE HYPNOTICS,26.53552756,27.12076862,27.79661818,28.65425503,29.53835342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00024552131,G5_GOV,24552131,AMBIEN CR,SEDATIVE HYPNOTICS,26.53552756,27.12076862,27.79661818,28.65425503,29.53835342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00024576105,G5_GOV,24576105,SOLIQUA 100/33,BASAL & GLP-1 COMBO,79.68210425,83.80517505,87.8900069,91.87124843,96.03283224,66.41298877,69.84946246,73.25406496,76.5723276,80.04090089,35.19888405,37.02021511,38.82465443,40.58333363,42.42167747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV00024583701,G5_GOV,24583701,FLOMAX,PROSTATIC HYPERTROPHY AGENTS,12.01085626,12.27472276,12.5794182,12.96603404,13.36453213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
