,,,,AWP/QTY,,,,,WAC/QTY,,,,,Base/QTY,,,,,MAF/QTY,,,,,PPL/QTY,,,,,PPA/QTY,,,,
IBCprem_BoG_GOV,6027728,JANUVIA,DPP-4 INHIBITORS & COMBOS,13.2,13.2,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6027731,JANUVIA,DPP-4 INHIBITORS & COMBOS,13.2,13.2,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6027754,JANUVIA,DPP-4 INHIBITORS & COMBOS,13.2,13.2,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6027782,JANUVIA,DPP-4 INHIBITORS & COMBOS,13.2,13.2,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6032530,BELSOMRA,SEDATIVE HYPNOTICS,20.83019904,21.92003505,23.00435343,24.06973104,25.18444843,17.38937187,18.29918381,19.20438953,0,0,10.30320283,10.84226641,10.68319296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6033530,BELSOMRA,SEDATIVE HYPNOTICS,20.83019904,21.92003505,23.00435343,24.06973104,25.18444843,17.38937187,18.29918381,19.20438953,0,0,10.30320283,10.84226641,10.68319296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6057561,JANUMET,DPP-4 INHIBITORS & COMBOS,6.6,6.6,6.6,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6057562,JANUMET,DPP-4 INHIBITORS & COMBOS,6.6,6.6,6.6,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6057761,JANUMET,DPP-4 INHIBITORS & COMBOS,6.6,6.6,6.6,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6057762,JANUMET,DPP-4 INHIBITORS & COMBOS,6.6,6.6,6.6,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6057782,JANUMET,DPP-4 INHIBITORS & COMBOS,6.6,6.6,6.6,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6306603,EMEND,ANTIEMETICS,410.2,410.2,410.2,410.2,410.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6306901,PIFELTRO,HIV-NNRTI,82.35326164,86.67590199,90.97494005,95.19490362,99.61061442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6307602,PREVYMIS,CMV AGENTS,362.3708043,379.307291,396.0893627,412.4522104,429.4910237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6307604,PREVYMIS,CMV AGENTS,362.3708043,379.307291,396.0893627,412.4522104,429.4910237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6308001,ISENTRESS HD,HIV-INTEGRASE INHIBITOR,46.25103974,48.53625737,50.81896609,53.08630508,55.45480367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6409402,RECOMBIVAX HB,VACCINES,88.14970051,89.41887989,90.87354623,92.7039212,94.57116358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6409602,VAQTA,VACCINES,102.4826986,104.1472226,106.0585324,108.4683944,110.9330133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6412102,GARDASIL 9,VACCINES,823.9017903,850.9447188,882.5037056,923.0265108,965.4100421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6434702,CAPVAXIVE,VACCINES,782.4952553,821.6200181,862.701019,905.83607,951.1278735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6468100,M-M-R II,VACCINES,120.3342275,122.8176853,125.6816709,129.3103521,133.0438005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6468101,M-M-R II,VACCINES,120.3342275,122.8176853,125.6816709,129.3103521,133.0438005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6482700,VARIVAX,VACCINES,241.2871955,249.8825693,259.9405926,272.8949919,286.4949868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6483703,PNEUMOVAX 23,VACCINES,285.0063133,288.0935017,291.6194781,296.038388,300.5242577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6499541,RECOMBIVAX HB,VACCINES,88.14970051,89.41887989,90.87354623,92.7039212,94.57116358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6503001,VERQUVO,VASOACTIVE SGC STIMULATOR,30.86305373,32.39796598,33.91846732,35.40318039,36.9528838,25.95944605,27.25048718,28.52940704,29.77822478,31.08170701,4.606327177,4.835413647,5.06234928,5.283943495,5.515237554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6505506,LAGEVRIO,MISC. ANTIVIRALS,0.000269923,0.000283419,0.00029759,0.000312469,0.000328093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6505509,LAGEVRIO,MISC. ANTIVIRALS,31.55440957,32.32263323,33.06359727,33.76742207,34.48622918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6533101,WELIREG,ONCOLOGY,447.5702703,467.8845897,487.8707479,507.1040764,527.0956404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6536303,STEGLATRO,SGLT-2 INHIBITORS & COMBOS,15.91004772,16.71654395,17.51943955,18.31058241,19.13745169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6536403,STEGLATRO,SGLT-2 INHIBITORS & COMBOS,15.91004772,16.71654395,17.51943955,18.31058241,19.13745169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6536903,SEGLUROMET,SGLT-2 INHIBITORS & COMBOS,7.95502386,8.358271974,8.759719777,9.155291203,9.568725843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6537403,SEGLUROMET,SGLT-2 INHIBITORS & COMBOS,7.95502386,8.358271974,8.759719777,9.155291203,9.568725843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,8112312,DUAVEE,ESTROGENS & COMBOS,8.567101988,8.743241605,8.89529532,9.006442035,9.118977528,7.15380572,0,0,0,0,1.757011387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,9001201,CORTEF,GLUCOCORTICOSTEROIDS,1.209777589,1.212506847,1.215597527,1.219433953,1.223282487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,9005101,PROVERA,PROGESTINS,6.223315909,6.270799809,6.324860374,6.392371934,6.460604112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,9005602,MEDROL,GLUCOCORTICOSTEROIDS,0.366573108,0.367391666,0.368318595,0.369469222,0.370623444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,9005604,MEDROL DOSEPAK,GLUCOCORTICOSTEROIDS,0.366263037,0.367043178,0.36792665,0.369023072,0.370122761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,9027101,DEPO-ESTRADIOL,ESTROGENS & COMBOS,75.4986669,85.24735676,96.0261178,108.1674681,121.8439464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,9470913,DEPO-SUBQ PROVERA 104,CONTRACEPTIVES,97.16923,97.16923,97.16923,97.16923,97.16923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,9540101,NICOTROL NS,SMOKING DETERRENTS,17.03975147,17.52471984,18.05417668,18.67513203,19.31744452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,9737611,DEPO-PROVERA CONTRACEPTIVE,CONTRACEPTIVES,65.94,65.94,65.94,65.94,65.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,9766701,CLEOCIN,VAGINAL ANTI-INFECTIVES,74.2387485,74.80533863,75.45045987,76.25604443,77.07023022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,9766705,CLEOCIN,VAGINAL ANTI-INFECTIVES,74.2387485,74.80533863,75.45045987,76.25604443,77.07023022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,13104201,ESTRING,VAGINAL ESTROGENS,711.3454125,728.6638279,745.3677175,761.2343601,777.4387559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,13262681,GENOTROPIN,GROWTH HORMONES,962.0101848,988.9743683,1015.214825,1040.364742,1066.137698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,13264681,GENOTROPIN,GROWTH HORMONES,2308.832565,2373.544525,2436.519408,2496.879303,2558.734494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,13265002,GENOTROPIN MINIQUICK,GROWTH HORMONES,75.28792293,75.82066027,76.42798376,77.18477366,77.94905729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,13265202,GENOTROPIN MINIQUICK,GROWTH HORMONES,150.5716765,151.6371217,152.8517351,154.3652729,155.8937979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,13265302,GENOTROPIN MINIQUICK,GROWTH HORMONES,188.219096,189.5509343,191.0692373,192.9612049,194.8719067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,13265402,GENOTROPIN MINIQUICK,GROWTH HORMONES,225.8611271,227.4593204,229.2812695,231.5516127,233.8444367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,13265702,GENOTROPIN MINIQUICK,GROWTH HORMONES,338.7924019,341.189697,343.9226264,347.3281483,350.7673916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,13265802,GENOTROPIN MINIQUICK,GROWTH HORMONES,376.4299178,379.0935359,382.1300751,385.9139271,389.7352468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23114501,BOTOX,NEUROMUSCULAR BLOCKING AGENT,790.254108,797.2059734,805.1302008,815.0389381,825.0696224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23320503,LUMIGAN,OPHTHALMIC PROSTAGLANDINS,141.8023866,149.2577889,156.6730651,163.9522524,171.569638,118.2866364,0,0,0,0,58.12939134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23320505,LUMIGAN,OPHTHALMIC PROSTAGLANDINS,141.743935,149.1961224,156.6081858,163.8842021,171.4982621,118.2370821,0,0,0,0,58.1050293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23320508,LUMIGAN,OPHTHALMIC PROSTAGLANDINS,141.7403759,149.1933683,156.6063392,163.8830528,171.4978788,118.2349641,0,0,0,0,58.10398847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23392102,BOTOX,NEUROMUSCULAR BLOCKING AGENT,1580.508216,1594.411947,1610.260402,1630.077876,1650.139245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23530105,RESTASIS MULTIDOSE,OPHTHALMIC IMMUNOMODULATORS,143.3198896,145.2128587,147.3800154,150.103156,152.876612,119.5896497,121.1691898,122.9775187,125.2497744,127.5640144,75.64337977,76.64247753,77.78628987,79.22354715,80.68736063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23586230,TAYTULLA,CONTRACEPTIVES,12.01683648,12.64865771,13.27708097,13.8939607,14.5395019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23615004,CRINONE,VAGINAL PROGESTINS,20.07111,20.07111,20.07111,20.07111,20.07111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23615108,CRINONE,VAGINAL PROGESTINS,33.46548,33.46548,33.46548,33.46548,33.46548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23649810,UBRELVY,MIGRAINE PRODUCTS,143.5079502,150.6740197,158.1979269,166.0975404,174.3916211,119.118146,125.0663106,131.3114968,137.8685364,144.7530018,58.3962488,61.31226549,64.37389346,67.58840383,70.96343078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23650110,UBRELVY,MIGRAINE PRODUCTS,143.5079502,150.6740197,158.1979269,166.0975404,174.3916211,119.118146,125.0663106,131.3114968,137.8685364,144.7530018,58.3962488,61.31226549,64.37389346,67.58840383,70.96343078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23650116,UBRELVY,MIGRAINE PRODUCTS,143.50644,150.6724341,158.1962621,166.0957924,174.3897858,119.1170212,125.0651296,131.3102569,137.8672346,144.7516349,58.39556993,61.31155271,64.3731451,67.5876181,70.96260581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23916330,RESTASIS,OPHTHALMIC IMMUNOMODULATORS,13.13697869,13.3104919,13.50913768,13.75875953,14.01299389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23916360,RESTASIS,OPHTHALMIC IMMUNOMODULATORS,13.13766036,13.31118258,13.50983867,13.75945996,14.0136935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23917705,ALPHAGAN P,OPHTHALMIC ADRENERGIC AGENTS,51.2244905,52.37217521,53.6980292,55.38114022,57.11700668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23921105,COMBIGAN,OPHTHALMIC BETA BLOCKERS,49.84578358,50.50424639,51.25807277,52.20532195,53.1700763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23932105,ALPHAGAN P,OPHTHALMIC ADRENERGIC AGENTS,48.04960023,49.12653592,50.37061632,51.94998699,53.57887884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23932115,ALPHAGAN P,OPHTHALMIC ADRENERGIC AGENTS,48.03435533,49.11085327,50.35443829,51.93315064,53.56135878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,24414260,MULTAQ,ANTIARRHYTHMICS,18.15702753,19.13285881,20.10865375,21.07575934,22.08937691,15.4024022,16.2301889,17.05794477,0,0,3.619564517,3.814094392,2.56720003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,24576105,SOLIQUA 100/33,BASAL & GLP-1 COMBO,79.68210425,83.80517505,87.8900069,91.87124843,96.03283224,68.08346676,71.60637766,75.09661572,78.49834222,82.05416013,38.83761312,40.84722657,42.83820209,44.77868697,46.80707193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,24583701,FLOMAX,PROSTATIC HYPERTROPHY AGENTS,12.01085626,12.27472276,12.5794182,12.96603404,13.36453213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,24586903,TOUJEO SOLOSTAR,BASAL INSULIN,125.763512,130.6728165,135.1653479,138.8842873,142.7055496,107.3304641,111.5202161,115.3542811,118.5281388,121.789322,88.2281058,91.67217813,94.82386762,97.43285151,100.113619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,24587102,TOUJEO MAX SOLOSTAR,BASAL INSULIN,125.7647088,130.6734312,135.1655917,138.8842675,142.7052515,107.3289403,111.5180962,115.3517538,118.5253112,121.7861796,88.22671152,91.67028829,94.82163779,97.43037069,100.1108751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,24591001,KEVZARA,IMMUNOMODULATORS,2712.798138,2861.733469,3009.848208,3154.107223,3305.280428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,24591401,DUPIXENT,CHRONIC INFLAMMATORY DISEASE,1270.966157,1309.095141,1348.367996,1388.819036,1430.483607,1054.98372,1086.633231,1119.232228,1152.809195,1187.393471,240.0087963,247.2090602,254.625332,262.2640919,270.1320147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,24591502,DUPIXENT,CHRONIC INFLAMMATORY DISEASE,1270.966157,1309.095141,1348.367996,1388.819036,1430.483607,1054.98372,1086.633231,1119.232228,1152.809195,1187.393471,240.0087963,247.2090602,254.625332,262.2640919,270.1320147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,24591801,DUPIXENT,CHRONIC INFLAMMATORY DISEASE,2229.765183,2296.658139,2365.557883,2436.524619,2509.620358,1850.848707,1906.374168,1963.565394,2022.472355,2083.146526,421.0680809,433.7001233,446.711127,460.1124608,473.9158347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,24591902,DUPIXENT,CHRONIC INFLAMMATORY DISEASE,2229.765183,2296.658139,2365.557883,2436.524619,2509.620358,1850.848707,1906.374168,1963.565394,2022.472355,2083.146526,421.0680809,433.7001233,446.711127,460.1124608,473.9158347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,24592001,KEVZARA,IMMUNOMODULATORS,2712.798138,2861.733469,3009.848208,3154.107223,3305.280428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,24592201,KEVZARA,IMMUNOMODULATORS,2712.798138,2861.733469,3009.848208,3154.107223,3305.280428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,24592505,ADMELOG SOLOSTAR,RAPID ACTING,15.148,15.148,15.148,15.148,15.148,12.623,12.623,12.623,12.623,12.623,2.209025,2.209025,2.209025,2.209025,2.209025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,25104131,ALDACTONE,DIURETICS & COMBOS,5.937792792,6.029810767,6.123664772,6.223235561,6.324425371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,25152031,CELEBREX,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),13.50646124,14.26817162,15.03861009,15.81768528,16.63712047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,32004570,CREON,DIGESTIVE ENZYMES,2.348792192,2.466231802,2.589543392,2.719020561,2.854971589,2.00603331,2.106334976,2.211651724,2.32223431,2.438346026,0.656975909,0.689824704,0.72431594,0.760531737,0.798558324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,32004670,CREON,DIGESTIVE ENZYMES,2.780960109,2.920008114,3.06600852,3.219308946,3.380274393,2.375765568,2.494553846,2.619281539,2.750245616,2.887757896,0.778063224,0.816966385,0.857814704,0.900705439,0.945740711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,32004770,CREON,DIGESTIVE ENZYMES,5.558897083,5.836841937,6.128684034,6.435118235,6.756874147,4.749281358,4.986745426,5.236082697,5.497886832,5.772781174,1.555389645,1.633159127,1.714817083,1.800557937,1.890585834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,32120370,CREON,DIGESTIVE ENZYMES,2.307963722,2.377228021,2.448571011,2.522055076,2.597744471,1.915964264,1.973464268,2.032689904,2.09369296,2.15652678,0.627478296,0.646309548,0.665705943,0.685684445,0.70626252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,32120601,CREON,DIGESTIVE ENZYMES,2.732619371,2.814628011,2.899097812,2.986102637,3.075718563,2.268226752,2.336298505,2.406413159,2.478632025,2.553018251,0.742844261,0.76513776,0.78810031,0.811751988,0.836113477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,32122401,CREON,DIGESTIVE ENZYMES,10.82703749,11.15196771,11.48664942,11.83137525,12.18644666,8.988063299,9.257804067,9.535640025,9.821814117,10.11657658,2.94359073,3.031930832,3.122922108,3.216644123,3.31317883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,32263601,CREON,DIGESTIVE ENZYMES,11.4672976,12.1069664,12.75231614,13.40200839,14.08480051,9.645757902,10.18381757,10.72665578,11.27314671,11.84747972,3.158985713,3.335200254,3.512979768,3.691955549,3.880049608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,32301613,CREON,DIGESTIVE ENZYMES,16.43953235,16.93289915,17.44107239,17.96449641,18.50362891,13.6469495,14.0565081,14.47835796,14.91286796,15.36041804,4.46937596,4.603506402,4.741662233,4.883964258,5.030536909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,37024523,DYMISTA,NASAL STEROIDS,11.6227886,11.73013667,11.85255238,12.00569921,12.16082485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,37067896,GASTROCROM,GASTROINTESTINAL ANTIALLERGY AGENTS,3.266814759,3.437038676,3.605972564,3.771136925,3.943866309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,37601093,EDLUAR,SEDATIVE HYPNOTICS,20.9488924,22.23416979,23.55930408,24.94322472,26.40843963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,37632190,URELLE,URINARY ANTISEPTIC / ANTISPASMODICS / ANALGESICS,11.29067,11.29067,11.29067,11.29067,11.29067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,37682410,EPIFOAM,CORTICOSTEROIDS - TOPICAL,13.43788727,14.13786681,14.83250262,15.51157909,16.22174572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,46087221,PREMARIN,VAGINAL ESTROGENS,19.82867957,20.52609389,21.2220311,21.92123336,22.64347224,16.61996187,17.20451917,17.78783839,18.37389431,18.979259,8.850129863,9.161406631,9.472024122,9.784098901,10.10645561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,46110281,PREMARIN,ESTROGENS & COMBOS,9.147145862,9.484373688,9.824122922,10.17114042,10.53041561,7.66768014,7.950364504,8.235162461,8.526053105,8.827218878,1.974427636,2.04721886,2.120554334,2.195458674,2.273008861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,46110381,PREMARIN,ESTROGENS & COMBOS,9.147145862,9.484373688,9.824122922,10.17114042,10.53041561,7.66768014,7.950364504,8.235162461,8.526053105,8.827218878,1.974427636,2.04721886,2.120554334,2.195458674,2.273008861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,46110481,PREMARIN,ESTROGENS & COMBOS,9.147145862,9.484373688,9.824122922,10.17114042,10.53041561,7.66768014,7.950364504,8.235162461,8.526053105,8.827218878,1.974427636,2.04721886,2.120554334,2.195458674,2.273008861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,46110711,PREMPRO,ESTROGENS & COMBOS,11.49204859,11.95777535,12.43558414,12.93856621,13.4618924,9.637271154,10.0278312,10.42852328,10.85032577,11.28918889,2.915274524,3.033418939,3.154628293,3.282223544,3.41497964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,46110811,PREMPRO,ESTROGENS & COMBOS,11.49204859,11.95777535,12.43558414,12.93856621,13.4618924,9.637271154,10.0278312,10.42852328,10.85032577,11.28918889,2.915274524,3.033418939,3.154628293,3.282223544,3.41497964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
